Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-04-10,Investment (SIP),2500,0.13,46.15,54.1678,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-04-17,Investment (SIP),2500,0.13,45.782,54.6034,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-04-25,Investment (SIP),2500,0.13,45.554,54.8765,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-05-02,Investment (SIP),1250,0.06,22.302,56.0465,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-05-08,Investment (SIP),1250,0.06,22.251,56.1744,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-05-15,Investment (SIP),1250,0.06,22.024,56.7543,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-05-22,Investment (SIP),1250,0.06,21.94,56.9716,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-05-29,Investment (SIP),1250,0.06,21.434,58.3159,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-06-07,Investment (SIP),1250,0.06,21.279,58.7393,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-06-12,Investment (SIP),1250,0.06,21.546,58.0131,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-06-19,Investment (SIP),1250,0.06,21.267,58.7729,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-06-26,Investment (SIP),1250,0.06,21.2,58.9582,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-07-03,Investment (SIP),1250,0.06,20.859,59.9238,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-07-10,Investment (SIP),1250,0.06,20.945,59.6766,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-07-17,Investment (SIP),1250,0.06,20.553,60.8153,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-07-24,Investment (SIP),1250,0.06,20.648,60.5348,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-07-31,Investment (SIP),1250,0.06,20.29,61.6034,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-08-07,Investment (SIP),1250,0.06,20.374,61.3507,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-08-14,Investment (SIP),1250,0.06,20.485,61.0184,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-08-22,Investment (SIP),1250,0.06,20.59,60.7055,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-08-28,Investment (SIP),1250,0.06,20.55,60.8243,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-09-04,Investment (SIP),1250,0.06,20.105,62.1717,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-09-11,Investment (SIP),1250,0.06,19.603,63.7631,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-09-18,Investment (SIP),1250,0.06,19.568,63.8768,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-09-25,Investment (SIP),1250,0.06,19.924,62.7359,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-10-03,Investment (SIP),1250,0.06,20.001,62.4944,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-10-09,Investment (SIP),1250,0.06,19.968,62.5967,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-10-16,Investment (SIP),1250,0.06,19.562,63.8978,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-10-23,Investment (SIP),1250,0.06,19.895,62.8266,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-10-30,Investment (SIP),1250,0.06,19.931,62.7132,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-11-06,Investment (SIP),1250,0.06,19.518,64.0403,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-11-13,Investment (SIP),1250,0.06,19.116,65.387,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-11-20,Investment (SIP),1000,0.05,15.148,66.0121,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-11-28,Investment (SIP),1000,0.05,15.003,66.6512,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-12-04,Investment (SIP),1000,0.05,14.709,67.9811,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-12-11,Investment (SIP),1000,0.05,14.539,68.7782,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-12-18,Investment (SIP),1000,0.05,14.364,69.6142,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2023-12-26,Investment (SIP),1000,0.05,14.319,69.8354,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-01-01,Investment (SIP),1000,0.05,14.191,70.4621,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-01-08,Investment (SIP),1000,0.05,14.216,70.3416,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-01-15,Investment (SIP),1000,0.05,13.916,71.8577,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-01-23,Investment (SIP),1000,0.05,14.19,70.4662,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-01-29,Investment (SIP),1000,0.05,13.855,72.1704,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-02-07,Investment (SIP),1000,0.05,13.453,74.3294,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-02-12,Investment (SIP),1000,0.05,13.609,73.4745,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-02-19,Investment (SIP),0,0,0,0,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-02-26,Investment (SIP),0,0,0,0,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-02-28,Investment,2000,0.1,26.976,74.1358,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-03-05,Investment,1000,0.05,13.281,75.289,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-03-06,Investment (SIP),1000,0.05,13.275,75.3257,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-03-11,Investment (SIP),0,0,0,0,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-03-18,Investment (SIP),0,0,0,0,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-03-20,Investment (SIP),1000,0.05,13.551,73.79,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-03-27,Investment (SIP),1000,0.05,13.429,74.4617,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-04-03,Investment (SIP),1000,0.05,13.201,75.7476,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-04-10,Investment (SIP),1000,0.05,12.945,77.2477,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-04-18,Investment (SIP),1000,0.05,13.274,75.329,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-04-24,Investment (SIP),1000,0.05,13.009,76.8651,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-05-02,Investment,1000,0.05,12.897,77.5363,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-05-07,Investment (SIP),1000,0.05,12.943,77.2593,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-05-13,Investment (SIP),1000,0.05,12.987,76.9965,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-05-21,Investment (SIP),1000,0.05,12.724,78.5887,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-05-27,Investment (SIP),1000,0.05,12.668,78.9329,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-06-04,Investment (SIP),1000,0.05,13.151,76.0338,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-06-10,Investment (SIP),1000,0.05,12.476,80.15,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-06-18,Investment (SIP),1000,0.05,12.351,80.9622,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-06-24,Investment (SIP),1000,0.05,12.27,81.4983,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-07-02,Investment (SIP),1000,0.05,12.117,82.5255,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-07-08,Investment (SIP),1000,0.05,11.907,83.9784,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-07-15,Investment (SIP),1000,0.05,11.86,84.3118,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-07-22,Investment (SIP),1000,0.05,11.935,83.7829,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-07-29,Investment (SIP),1000,0.05,11.872,84.2303,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-08-06,Investment (SIP),1000,0.05,12.167,82.1857,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-08-12,Investment (SIP),1000,0.05,11.944,83.7172,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-08-19,Investment (SIP),1000,0.05,11.808,84.6819,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-08-26,Investment (SIP),1000,0.05,11.66,85.7622,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-09-02,Investment (SIP),1000,0.05,11.575,86.3868,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-09-09,Investment (SIP),1000,0.05,11.757,85.0535,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-09-16,Investment (SIP),1000,0.05,11.489,87.0366,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-09-23,Investment (SIP),1000,0.05,11.239,88.969,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-09-30,Investment (SIP),1000,0.05,11.284,88.6165,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-10-08,Investment (SIP),1250,0.06,14.42,86.6821,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-10-14,Investment (SIP),1250,0.06,14.224,87.8732,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-10-21,Investment (SIP),1250,0.06,14.305,87.3748,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-10-28,Investment (SIP),1250,0.06,14.481,86.3152,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-11-05,Investment (SIP),1250,0.06,14.471,86.3781,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-11-11,Investment (SIP),1250,0.06,14.324,87.2638,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-11-18,Investment (SIP),1250,0.06,14.663,85.2443,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-11-25,Investment (SIP),1250,0.06,14.379,86.9296,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-12-02,Investment (SIP),1250,0.06,14.32,87.2842,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-12-09,Investment (SIP),1250,0.06,14.076,88.7982,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-12-16,Investment (SIP),1250,0.06,13.943,89.6441,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-12-23,Investment (SIP),1400,0.07,16.011,87.4345,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2024-12-30,Investment (SIP),1400,0.07,15.915,87.9604,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-01-06,Investment (SIP),1400,0.07,16.027,87.3465,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-01-13,Investment (SIP),1400,0.07,16.451,85.0944,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-01-20,Investment (SIP),1400,0.07,16.211,86.3561,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-01-27,Investment (SIP),1400,0.07,16.417,85.2707,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-02-03,Investment (SIP),1400,0.07,16.021,87.379,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-02-10,Investment (SIP),1400,0.07,16.116,86.8683,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-02-17,Investment (SIP),1400,0.07,16.284,85.972,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-02-24,Investment (SIP),1400,0.07,16.555,84.5628,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-03-03,Investment (SIP),1400,0.07,16.889,82.891,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-03-10,Investment (SIP),1400,0.07,16.798,83.337,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-03-17,Investment (SIP),1400,0.07,16.71,83.7786,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-03-24,Investment (SIP),1400,0.07,16.104,86.9302,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-04-01,Investment (SIP),1400,0.07,16.477,84.9643,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-04-08,Investment (SIP),1400,0.07,16.944,82.6208,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-04-15,Investment (SIP),1400,0.07,16.391,85.4091,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-04-22,Investment (SIP),1400,0.07,16.069,87.1201,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-04-29,Investment (SIP),1400,0.07,15.996,87.5196,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-05-06,Investment (SIP),1400,0.07,15.947,87.785,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-05-13,Investment (SIP),1400,0.07,15.752,88.874,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-05-20,Investment (SIP),1400,0.07,15.61,89.6835,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-05-27,Investment (SIP),1400,0.07,15.532,90.1335,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-06-03,Investment (SIP),1400,0.07,15.647,89.4701,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-06-10,Investment (SIP),1400,0.07,15.217,91.9973,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-06-17,Investment (SIP),1400,0.07,15.377,91.0434,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-06-24,Investment (SIP),1400,0.07,15.302,91.4839,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-07-01,Investment (SIP),1400,0.07,15.105,92.6786,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-07-08,Investment (SIP),1400,0.07,15.137,92.484,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-07-15,Investment (SIP),1400,0.07,15.148,92.4187,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-07-22,Investment (SIP),1400,0.07,15.139,92.4745,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-07-29,Investment (SIP),1400,0.07,15.235,91.8916,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-08-05,Investment (SIP),1400,0.07,15.298,91.5126,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-08-12,Investment (SIP),1400,0.07,15.261,91.7307,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-08-19,Investment (SIP),1400,0.07,15.147,92.4207,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-08-26,Investment (SIP),1400,0.07,15.284,91.5915,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-09-02,Investment (SIP),1400,0.07,15.326,91.3431,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-09-09,Investment (SIP),1400,0.07,15.043,93.063,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-09-16,Investment (SIP),1400,0.07,14.831,94.3948,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-09-23,Investment (SIP),1400,0.07,14.891,94.0097,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-09-30,Investment (SIP),1400,0.07,15.201,92.0956,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-10-07,Investment (SIP),1400,0.07,15.021,93.1978,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-10-14,Investment (SIP),1400,0.07,15.02,93.2029,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-10-23,Investment (SIP),1400,0.07,14.684,95.3362,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-10-28,Investment (SIP),1400,0.07,14.659,95.5012,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-11-04,Investment (SIP),1400,0.07,14.919,93.8341,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-11-11,Investment (SIP),1400,0.07,14.864,94.1798,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-11-18,Investment (SIP),1400,0.07,14.883,94.0629,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-11-25,Investment (SIP),1400,0.07,14.832,94.3884,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-12-02,Investment (SIP),1400,0.07,14.775,94.7524,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-12-09,Investment (SIP),1400,0.07,14.804,94.5666,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-12-16,Investment (SIP),1400,0.07,14.824,94.4339,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-12-23,Investment (SIP),1400,0.07,14.685,95.3305,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2025-12-30,Investment (SIP),1400,0.07,14.797,94.6116,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-01-08,Investment (SIP),1400,0.07,14.781,94.7123,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-01-16,Investment (SIP),1400,0.07,14.917,93.8469,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-01-22,Investment (SIP),1400,0.07,14.998,93.3387,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-01-29,Investment (SIP),1400,0.07,14.899,93.9598,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-02-05,Investment (SIP),1400,0.07,14.962,93.5631,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-02-12,Investment (SIP),1400,0.07,15.045,93.0507,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-02-19,Investment (SIP),1400,0.07,15.133,92.5092,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-02-26,Investment (SIP),1400,0.07,15.09,92.7718,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-03-05,Investment (SIP),1400,0.07,15.285,91.5897,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-03-12,Investment (SIP),1400,0.07,15.681,89.2729,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-03-19,Investment (SIP),1400,0.07,15.961,87.7072,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-03-27,Investment (SIP),1400,0.07,16.194,86.4452,92.3269,2026-08-07
