Portfolio Name,Symbol,ISIN,Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction Price,Price,Date
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,8171.9,0,17,480.7,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,480.95,0,1,480.95,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,8166.8,0,17,480.4,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,8640,0,18,480,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,8648.1,0,18,480.45,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,9129.5,0,19,480.5,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-11-10,Purchase,9606,0,20,480.3,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2025-12-06,Sale,-182835,205.23,-416,440,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-02-03,Purchase,8375,0,20,418.75,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-02-03,Purchase,21039.5,87,50,419.05,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-02-03,Purchase,7526.7,0,18,418.15,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-02-03,Purchase,7530.3,0,18,418.35,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-02-03,Purchase,10056,0,24,419,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-02-03,Purchase,18819,0,45,418.2,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-8764.8,0,-24,365.2,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-13870,0,-38,365,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-1094.55,0,-3,364.85,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-7298,0,-20,364.9,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-729.9,0,-2,364.95,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-9496.5,0,-26,365.25,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-03-12,Sale,-22551.5,81.62,-62,365.05,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-04-15,Purchase,17135.5,0,43,398.5,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-04-15,Purchase,33542.9,60.51,84,398.6,498.1,2026-08-07
Pai,JASH,INE039O01029,Jash Engineering Limited,2026-07-22,Purchase,2046.72,2.12,4,511.15,498.1,2026-08-07
Pai,JBCHEPHARM,INE572A01028,JB Chemicals & Pharmaceuticals Limited,2022-11-01,Purchase,4013.3,0,4,1003.33,,
Pai,JBCHEPHARM,INE572A01028,JB Chemicals & Pharmaceuticals Limited,2022-12-08,Purchase,2035,0,2,1017.5,,
Pai,JBCHEPHARM,INE572A01028,JB Chemicals & Pharmaceuticals Limited,2023-02-17,Dividend,25.5,0,0,0,,
Pai,JBCHEPHARM,INE572A01028,JB Chemicals & Pharmaceuticals Limited,2023-08-17,Dividend,27.75,0,0,0,,
Pai,JBCHEPHARM,INE572A01028,JB Chemicals & Pharmaceuticals Limited,2023-10-23,Sale,-7734,0,-6,1289,,
Pai,JIOFIN,INE758E01017,Jio Financial Services Limited,2022-10-24,Purchase,230.98,0,2,115.49,,
Pai,JIOFIN,INE758E01017,Jio Financial Services Limited,2022-12-01,Purchase,128.52,0,1,128.52,,
Pai,JIOFIN,INE758E01017,Jio Financial Services Limited,2023-02-13,Purchase,108.6,0,1,108.6,,
Pai,JIOFIN,INE758E01017,Jio Financial Services Limited,2023-05-12,Purchase,115.56,0,1,115.56,,
Pai,JIOFIN,INE758E01017,Jio Financial Services Limited,2023-07-13,Purchase,129.97,0,1,129.97,,
Pai,JIOFIN,INE758E01017,Jio Financial Services Limited,2024-07-19,Sale,-1991.66,17.44,-6,334.85,,
Pai,JKLAKSHMI,INE786A01032,JK Lakshmi Cement Limited,2022-10-24,Purchase,3209.7,0,6,534.95,,
Pai,JKLAKSHMI,INE786A01032,JK Lakshmi Cement Limited,2022-11-02,Purchase,1174.8,0,2,587.4,,
Pai,JKLAKSHMI,INE786A01032,JK Lakshmi Cement Limited,2022-12-01,Purchase,724.1,0,1,724.1,,
Pai,JKLAKSHMI,INE786A01032,JK Lakshmi Cement Limited,2023-08-11,Dividend,33.75,0,0,0,,
Pai,JKLAKSHMI,INE786A01032,JK Lakshmi Cement Limited,2023-10-23,Sale,-5940,0,-9,660,,
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2022-10-24,Purchase,10139.2,0,32,316.85,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2022-12-01,Purchase,614.4,0,2,307.2,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2023-01-12,Purchase,553.6,0,2,276.8,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2023-02-13,Purchase,902.2,0,4,225.55,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2023-03-13,Purchase,8242.9,0,31,265.9,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2023-04-12,Purchase,2222.1,0,9,246.9,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2023-06-02,Dividend,160,0,0,0,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2024-05-31,Dividend,160,0,0,0,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2025-05-08,Sale,-474.95,0,-1,474.95,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2025-05-08,Sale,-37458.4,54.75,-79,474.85,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2026-01-05,Purchase,23801.3,30.8,46,516.75,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2026-01-05,Purchase,2066.8,0,4,516.7,564.4,2026-08-07
Pai,JSWENERGY,INE121E01018,JSW Energy Limited,2026-06-05,Dividend,100,0,0,0,564.4,2026-08-07
Pai,JSWINFRA,INE880J01026,JSW Infrastructure Limited,2023-09-29,Purchase,14994,0,126,119,,
Pai,JSWINFRA,INE880J01026,JSW Infrastructure Limited,2024-07-19,Dividend,69.3,0,0,0,,
Pai,JSWINFRA,INE880J01026,JSW Infrastructure Limited,2025-07-01,Dividend,100.8,0,0,0,,
Pai,JSWINFRA,INE880J01026,JSW Infrastructure Limited,2025-10-20,Sale,-36977.6,53.76,-126,293.9,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-02-17,Purchase,19567.1,23.97,29,673.9,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-02-17,Purchase,673.95,0,1,673.95,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-03-12,Purchase,602.7,0,1,602.7,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-03-12,Purchase,4828.63,6.63,8,602.75,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-04-29,Purchase,1412.19,2.19,2,705,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-04-29,Purchase,704.9,0,1,704.9,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-05-29,Purchase,5342.54,6.54,8,667,,
Pai,JUBLFOOD,INE797F01012,Jubilant Foodworks Limited,2025-06-02,Sale,-32793.1,49.41,-50,656.85,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2022-10-24,Purchase,8555.2,0,16,534.7,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2022-11-02,Purchase,511.65,0,1,511.65,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2022-11-02,Purchase,511.7,0,1,511.7,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2022-12-01,Purchase,535.9,0,1,535.9,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2023-01-12,Purchase,521.1,0,1,521.1,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2023-02-10,Dividend,50,0,0,0,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2023-03-13,Purchase,845.3,0,2,422.65,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2023-04-12,Purchase,1577.8,0,4,394.45,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2023-08-10,Dividend,65,0,0,0,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2024-02-09,Dividend,65,0,0,0,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2024-03-05,Sale,-6224.4,0,-13,478.8,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2024-03-05,Sale,-957.5,0,-2,478.75,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2024-03-05,Sale,-478.7,0,-1,478.7,,
Pai,JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,2024-03-05,Sale,-4786.5,0,-10,478.65,,
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2022-10-24,Purchase,4564.35,0,23,198.45,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2022-11-02,Purchase,984.75,0,5,196.95,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2022-12-01,Purchase,405.1,0,2,202.55,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2022-12-08,Purchase,2337.5,0,11,212.5,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2023-07-03,Dividend,123,0,0,0,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2023-10-23,Purchase,5021.1,0,14,358.65,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2023-10-23,Purchase,3529,0,10,352.9,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2023-11-02,Purchase,2151.9,0,6,358.65,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2023-11-13,Purchase,418.3,0,1,418.3,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2023-12-12,Purchase,1356,0,3,452,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-01-02,Purchase,10654.6,0,22,484.3,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-01-02,Purchase,484.1,0,1,484.1,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-01-12,Purchase,2544.75,0,5,508.95,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-02-01,Purchase,2577.5,0,5,515.5,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-02-12,Purchase,456.45,0,1,456.45,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-02-12,Purchase,1369.5,0,3,456.5,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-02-12,Purchase,2738.4,0,6,456.4,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-03-12,Purchase,425.05,0,1,425.05,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-04-01,Sale,-18167.1,0,-41,443.1,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-04-01,Sale,-9304.05,0,-21,443.05,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-07-03,Dividend,199.5,0,0,0,214.45,2026-03-25
Pai,JYOTHYLAB,INE668F01031,Jyothy Laboratories Limited,2024-12-16,Sale,-23316,39.76,-57,409.75,214.45,2026-03-25
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-02-11,Purchase,84345.4,100.4,100,842.45,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-12,Sale,-8261,0,-11,751,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-12,Sale,-25522.1,0,-34,750.65,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-12,Sale,-29938.2,93.83,-40,750.8,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-12,Sale,-5256.65,0,-7,750.95,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-12,Sale,-6006.8,0,-8,750.85,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-24,Purchase,3696.75,0,5,739.35,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-24,Purchase,16266.8,0,22,739.4,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-24,Purchase,8134.5,0,11,739.5,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-24,Purchase,8874.6,0,12,739.55,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-24,Purchase,11094,0,15,739.6,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-03-24,Purchase,25976.1,88.31,35,739.65,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-05-20,Sale,-12730,0,-19,670,668,2026-05-22
Pai,JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,2026-05-20,Sale,-54189.2,84.85,-81,670.05,668,2026-05-22
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,11.4,0,1,11.4,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,24427.4,0,2139,11.42,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,27452.5,0,2406,11.41,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,40775.9,136.66,3540,11.48,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,5720,0,500,11.44,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,8102.22,0,707,11.46,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-02-11,Purchase,8109.29,0,707,11.47,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-03-12,Sale,-111968,131.63,-10000,11.21,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-03-24,Purchase,10.04,0,1,10.04,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-03-24,Purchase,8168.72,0,812,10.06,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-03-24,Purchase,6505.22,0,646,10.07,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-03-24,Purchase,60983.3,90.01,6041,10.08,11.45,2026-08-07
Pai,JYOTISTRUC,INE197A01024,Jyoti Structures Limited,2026-04-01,Purchase,95112.6,112.55,10000,9.5,11.45,2026-08-07
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2022-10-24,Purchase,3318,0,6,553,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2022-10-24,Purchase,6635.4,0,12,552.95,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2022-11-02,Purchase,553.9,0,1,553.9,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2022-12-01,Purchase,554.85,0,1,554.85,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2023-02-14,Dividend,40,0,0,0,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2023-07-21,Dividend,40,0,0,0,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2023-12-01,Purchase,5214,0,6,869,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2024-02-13,Dividend,65,0,0,0,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2024-07-15,Dividend,65,0,0,0,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2025-02-07,Dividend,65,0,0,0,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2025-03-03,Sale,-5621,0,-7,803,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2025-03-03,Sale,-13614.9,37,-17,803.05,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2025-03-03,Sale,-803.15,0,-1,803.15,,
Pai,KPRMILL,INE930H01023,K.P.R. Mill Limited,2025-03-03,Sale,-803.2,0,-1,803.2,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-05-03,Purchase,17084.9,0,14,1220.35,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-05-03,Purchase,9763.2,0,8,1220.4,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-05-13,Purchase,1168.3,0,1,1168.3,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-06-28,Dividend,184,0,0,0,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-07-19,Purchase,66223.9,78.81,49,1349.9,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-08-12,Purchase,1229.6,0,1,1229.6,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-08-12,Purchase,1232.21,2.56,1,1229.65,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-10-07,Purchase,2629.63,2.73,2,1313.45,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2024-12-10,Purchase,18127.3,21.78,14,1293.25,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-01-16,Purchase,8218.77,9.52,7,1172.75,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-20021.1,0,-22,910.05,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-5460.6,0,-6,910.1,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-9101.5,0,-10,910.15,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-3640.8,0,-4,910.2,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-30840.9,107.64,-34,910.25,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-3641.2,0,-4,910.3,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-4551.75,0,-5,910.35,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-7283.2,0,-8,910.4,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-02-17,Sale,-3643.6,0,-4,910.9,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-03-21,Purchase,91885.8,109.21,97,946.15,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-06-23,Dividend,873,0,0,0,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-08-29,Purchase,3805.94,4.94,3,1267,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2025-10-29,Purchase,1258.1,1.5,1,1256.6,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2026-02-03,Sale,-1109.4,0,-1,1109.4,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2026-02-03,Sale,-61983.6,131.58,-56,1109.2,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2026-02-03,Sale,-25513.9,0,-23,1109.3,,
Pai,KPIL,INE220B01022,Kalpataru Projects International Limited,2026-02-03,Sale,-23305.8,0,-21,1109.8,,
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2023-10-23,Purchase,6348.1,0,22,288.55,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2023-11-13,Purchase,680.2,0,2,340.1,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2023-12-01,Purchase,2340.45,0,7,334.35,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2023-12-12,Purchase,2840.4,0,9,315.6,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-01-12,Purchase,1167,0,3,389,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-02-01,Purchase,3105,0,9,345,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-02-12,Purchase,355.85,0,1,355.85,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-03-05,Sale,-21738,0,-53,410.15,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-04-01,Purchase,14620,0,34,430,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-04-12,Purchase,1719,0,4,429.75,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-05-03,Purchase,12679,0,31,409,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-05-13,Purchase,400.2,0,1,400.2,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-06-03,Purchase,5073.25,0,13,390.25,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2024-08-09,Dividend,99.6,0,0,0,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2025-03-03,Sale,-35517,54.91,-78,456.05,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2025-03-03,Sale,-2280.75,0,-5,456.15,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2026-02-10,Purchase,15485.8,0,35,442.45,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2026-02-10,Purchase,17739.4,39.43,40,442.5,382.7,2026-03-20
Pai,KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,2026-03-12,Sale,-28634.9,45.09,-75,382.4,382.7,2026-03-20
Pai,KDDL,INE291D01011,KDDL Limited,2023-05-03,Purchase,2380,0,2,1190,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-05-12,Purchase,1159.2,0,1,1159.2,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-06-12,Purchase,1403.35,0,1,1403.35,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-07-13,Purchase,1473.55,0,1,1473.55,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-07-13,Purchase,2941.1,0,2,1470.55,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-09-12,Purchase,1802.1,0,1,1802.1,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-09-22,Dividend,16,0,0,0,,
Pai,KDDL,INE291D01011,KDDL Limited,2023-10-12,Purchase,2121.85,0,1,2121.85,,
Pai,KDDL,INE291D01011,KDDL Limited,2024-01-25,Dividend,522,0,0,0,,
Pai,KDDL,INE291D01011,KDDL Limited,2024-08-27,Dividend,36,0,0,0,,
Pai,KDDL,INE291D01011,KDDL Limited,2025-05-08,Sale,-23796.2,40.26,-9,2648.5,,
Pai,KEI,INE878B01027,KEI Industries Limited,2022-10-24,Purchase,4709.7,0,3,1569.9,,
Pai,KEI,INE878B01027,KEI Industries Limited,2022-11-11,Purchase,1599.15,0,1,1599.15,,
Pai,KEI,INE878B01027,KEI Industries Limited,2022-12-01,Purchase,1585.5,0,1,1585.5,,
Pai,KEI,INE878B01027,KEI Industries Limited,2022-12-08,Purchase,1567.45,0,1,1567.45,,
Pai,KEI,INE878B01027,KEI Industries Limited,2023-02-03,Dividend,18,0,0,0,,
Pai,KEI,INE878B01027,KEI Industries Limited,2023-12-01,Purchase,5775.9,0,2,2887.95,,
Pai,KEI,INE878B01027,KEI Industries Limited,2024-03-19,Dividend,28,0,0,0,,
Pai,KEI,INE878B01027,KEI Industries Limited,2025-01-27,Dividend,32,0,0,0,,
Pai,KEI,INE878B01027,KEI Industries Limited,2025-03-03,Sale,-24750.5,41.06,-8,3098.95,,
Pai,KIOCL,INE880L01014,KIOCL Limited,2024-01-02,Purchase,3907.5,0,10,390.75,,
Pai,KIOCL,INE880L01014,KIOCL Limited,2024-01-12,Purchase,745,0,2,372.5,,
Pai,KIOCL,INE880L01014,KIOCL Limited,2024-02-01,Sale,-4503,0,-12,375.25,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-05-03,Purchase,1703.6,0,4,425.9,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-05-12,Purchase,922.7,0,2,461.35,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-06-12,Purchase,1341.3,0,3,447.1,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-07-13,Purchase,974.8,0,2,487.4,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-07-13,Purchase,1944.2,0,4,486.05,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-07-14,Dividend,45,0,0,0,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-08-14,Purchase,1447.5,0,3,482.5,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-08-14,Purchase,482.6,0,1,482.6,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-09-12,Purchase,1399.05,0,3,466.35,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2023-10-12,Purchase,933.6,0,2,466.8,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2024-03-15,Dividend,72,0,0,0,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2024-09-13,Dividend,60,0,0,0,,
